91,0,5,4,3,8,61,18,2,3,3,9,3,3,11,0,5,0,0,16,2,7,18,18,1,0,24,4,1,0,3,2,4,0,93,0,6,3,0,5,763,0,11
7,0,0,0,0,1,1,0,1,0,0,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,10,0,0,0,0,0,2,0,1,0,0,0,0,0,316,0,1
4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,209,0,0
1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,102,0,0
0,0,10,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,201,0,0
3,0,0,1,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,315,0,0
3,0,3,0,0,0,8,0,1,1,0,0,0,0,0,0,0,0,1,1,4,0,2,0,1,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,312,4,0
3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,1,0,1,0,4,0,0,0,238,2,0
8,0,0,4,0,0,1,0,6,1,1,2,0,1,0,0,0,0,1,0,1,0,0,3,1,0,3,0,0,0,0,0,1,0,2,0,0,0,0,0,188,0,0
6,0,0,2,0,0,0,0,1,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,1,0,329,0,0
0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,304,0,0
13,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1,1,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,250,1,1
6,0,6,0,0,4,0,0,0,1,0,1,0,0,0,0,0,0,0,4,0,5,8,0,0,0,30,1,0,0,0,2,1,4,0,0,2,0,0,0,283,0,0
4,0,1,2,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,283,0,0
51,0,7,9,5,59,22,5,2,4,2,8,3,0,9,0,7,0,4,8,0,2,15,13,0,0,50,6,2,0,7,6,7,0,33,1,0,3,1,1,940,7,0
13,4,3,2,3,1,7,3,1,2,0,2,0,0,0,0,0,0,1,4,0,3,4,1,0,0,107,0,0,0,0,14,5,0,35,1,1,1,2,0,608,2,0
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,11,0,0,0,0,1,0,0,0,27,0,0
31,0,7,1,2,5,1,4,12,0,1,5,2,0,0,0,0,0,0,7,0,2,5,1,2,0,3,0,1,0,0,2,3,0,33,0,17,0,0,0,890,1,0
6,0,4,0,1,0,10,1,1,1,0,0,0,6,0,0,0,0,0,0,0,0,4,0,0,0,1,0,1,0,0,0,0,1,4,0,0,0,0,0,103,0,0
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,208,0,0
110,24,15,31,6,8,19,0,57,6,1,14,4,26,0,0,12,4,3,20,9,1,8,0,12,7,588,18,5,0,7,61,5,5,9,4,34,4,2,0,1435,21,3
4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,1,0,0,0,0,0,0,0,0,0,0,0,270,0,0
1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163,0,0
7,0,3,0,0,1,0,0,0,1,0,4,0,0,0,0,2,0,0,0,0,0,2,0,1,0,6,1,0,0,0,0,0,5,0,0,1,0,0,0,318,0,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,231,0,0
